ANIO,TIPO_UNIV,NIVEL_ACADEM,OF_ACADEM,DISCIP_OCDE,DISCIP_ESPECIF,TIPO_ALUMNO,VALOR
2022,Pública,Posgrado,Especialidad,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,568
2022,Pública,Posgrado,Especialidad,Ciencias Agrícolas,Veterinaria,EGRESADOS,88
2022,Pública,Posgrado,Especialidad,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,603
2022,Pública,Posgrado,Maestría,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,65
2022,Pública,Posgrado,Maestría,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,1010
2022,Pública,Posgrado,Maestría,Ciencias Agrícolas,Veterinaria,EGRESADOS,16
2022,Pública,Posgrado,Maestría,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,268
2022,Pública,Pregrado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,202
2022,Pública,Pregrado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,8031
2022,Pública,Pregrado,Otros,Ciencias Agrícolas,Veterinaria,EGRESADOS,120
2022,Pública,Pregrado,Otros,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,0
2023,Privado,Grado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,105
2023,Privado,Grado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,1453
2023,Privado,Grado,Otros,Ciencias Agrícolas,Veterinaria,EGRESADOS,109
2023,Privado,Grado,Otros,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,3057
2023,Privado,Posgrado,Doctorado,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,1
2023,Privado,Posgrado,Doctorado,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,17
2023,Privado,Posgrado,Especialidad,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,11
2023,Privado,Posgrado,Especialidad,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,108
2023,Privado,Posgrado,Especialidad,Ciencias Agrícolas,Veterinaria,EGRESADOS,3
2023,Privado,Posgrado,Especialidad,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,54
2023,Privado,Posgrado,Maestría,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,0
2023,Privado,Posgrado,Maestría,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,13
2023,Privado,Pregrado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,109
2023,Privado,Pregrado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,635
2023,Pública,Grado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,999
2023,Pública,Grado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,29078
2023,Pública,Grado,Otros,Ciencias Agrícolas,Veterinaria,EGRESADOS,783
2023,Pública,Grado,Otros,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,27976
2023,Pública,Posgrado,Doctorado,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,89
2023,Pública,Posgrado,Doctorado,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,745
2023,Pública,Posgrado,Doctorado,Ciencias Agrícolas,Veterinaria,EGRESADOS,31
2023,Pública,Posgrado,Doctorado,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,387
2023,Pública,Posgrado,Especialidad,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,60
2023,Pública,Posgrado,Especialidad,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,626
2023,Pública,Posgrado,Especialidad,Ciencias Agrícolas,Veterinaria,EGRESADOS,82
2023,Pública,Posgrado,Especialidad,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,672
2023,Pública,Posgrado,Maestría,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,65
2023,Pública,Posgrado,Maestría,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,1002
2023,Pública,Posgrado,Maestría,Ciencias Agrícolas,Veterinaria,EGRESADOS,17
2023,Pública,Posgrado,Maestría,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,219
2023,Pública,Pregrado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,EGRESADOS,275
2023,Pública,Pregrado,Otros,Ciencias Agrícolas,Ciencias Agropecuarias,ESTUDIANTES,7748
2023,Pública,Pregrado,Otros,Ciencias Agrícolas,Veterinaria,EGRESADOS,2
2023,Pública,Pregrado,Otros,Ciencias Agrícolas,Veterinaria,ESTUDIANTES,0
2014,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,239
2014,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,3487
2014,Privado,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,1062
2014,Privado,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,11942
2014,Privado,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,186
2014,Privado,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,2334
2014,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,3270
2014,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,38676
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,1
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,17
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,14
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,331
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Odontología,EGRESADOS,0
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Odontología,ESTUDIANTES,2
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,6
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,6
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,2
2014,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,131
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,21
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,179
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,541
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,3343
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,184
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,748
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,80
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,837
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,8
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,33
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,EGRESADOS,13
2014,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,ESTUDIANTES,52
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,1
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,42
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,30
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,675
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,10
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,107
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,8
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,90
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,EGRESADOS,5
2014,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,ESTUDIANTES,80
2014,Privado,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,18
2014,Privado,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,46
2014,Privado,Pregrado,Otros,Ciencias Médicas,Odontología,EGRESADOS,27
2014,Privado,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,165
2014,Privado,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,1469
2014,Privado,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1903
2014,Privado,Pregrado,Otros,Ciencias Médicas,Salud Pública,EGRESADOS,8
2014,Privado,Pregrado,Otros,Ciencias Médicas,Salud Pública,ESTUDIANTES,67
2014,Pública,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,1083
2014,Pública,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,24128
2014,Pública,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,4052
2014,Pública,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,63601
2014,Pública,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,1127
2014,Pública,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,16098
2014,Pública,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,3980
2014,Pública,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,88917
2014,Pública,Grado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,155
2014,Pública,Grado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,4327
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,142
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,646
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,49
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,600
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Odontología,EGRESADOS,23
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Odontología,ESTUDIANTES,374
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,4
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,65
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,18
2014,Pública,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,233
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,97
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,1101
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,1275
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,7120
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,149
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,1852
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,34
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,504
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,94
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,379
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Sanidad,EGRESADOS,0
2014,Pública,Posgrado,Especialidad,Ciencias Médicas,Sanidad,ESTUDIANTES,21
2014,Pública,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,77
2014,Pública,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,1126
2014,Pública,Posgrado,Maestría,Ciencias Médicas,Odontología,EGRESADOS,0
2014,Pública,Posgrado,Maestría,Ciencias Médicas,Odontología,ESTUDIANTES,324
2014,Pública,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,3
2014,Pública,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,117
2014,Pública,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,39
2014,Pública,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,1304
2014,Pública,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,164
2014,Pública,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,2112
2014,Pública,Pregrado,Otros,Ciencias Médicas,Medicina,EGRESADOS,658
2014,Pública,Pregrado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,327
2014,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,EGRESADOS,19
2014,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,107
2014,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,3104
2014,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,13073
2014,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,171
2014,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,422
2015,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,212
2015,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,3509
2015,Privado,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,1038
2015,Privado,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,12595
2015,Privado,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,250
2015,Privado,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,2287
2015,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,3927
2015,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,41375
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,3
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,17
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,21
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,344
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Odontología,EGRESADOS,0
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Odontología,ESTUDIANTES,2
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,6
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,31
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,3
2015,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,125
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,29
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,210
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,674
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,3569
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,181
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,794
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,87
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,725
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,7
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,27
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,EGRESADOS,7
2015,Privado,Posgrado,Especialidad,Ciencias Médicas,Sanidad,ESTUDIANTES,41
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,0
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,14
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,47
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,958
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,6
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,131
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,4
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,80
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,EGRESADOS,5
2015,Privado,Posgrado,Maestría,Ciencias Médicas,Sanidad,ESTUDIANTES,54
2015,Privado,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,21
2015,Privado,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,46
2015,Privado,Pregrado,Otros,Ciencias Médicas,Odontología,EGRESADOS,43
2015,Privado,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,148
2015,Privado,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,1640
2015,Privado,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,1997
2015,Privado,Pregrado,Otros,Ciencias Médicas,Salud Pública,EGRESADOS,18
2015,Privado,Pregrado,Otros,Ciencias Médicas,Salud Pública,ESTUDIANTES,87
2015,Pública,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,1118
2015,Pública,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,23477
2015,Pública,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,3388
2015,Pública,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,65727
2015,Pública,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,1203
2015,Pública,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,16073
2015,Pública,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,4616
2015,Pública,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,98598
2015,Pública,Grado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,231
2015,Pública,Grado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,4156
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,101
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,616
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,61
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,786
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Odontología,EGRESADOS,22
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Odontología,ESTUDIANTES,311
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,2
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,76
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,13
2015,Pública,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,278
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,93
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,1165
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,1525
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,11553
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,259
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,2096
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,50
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,470
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,EGRESADOS,24
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Salud Pública,ESTUDIANTES,303
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Sanidad,EGRESADOS,0
2015,Pública,Posgrado,Especialidad,Ciencias Médicas,Sanidad,ESTUDIANTES,44
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,0
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,2
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Medicina,EGRESADOS,166
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Medicina,ESTUDIANTES,2643
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Odontología,EGRESADOS,1
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Odontología,ESTUDIANTES,359
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,3
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,359
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Salud Pública,EGRESADOS,44
2015,Pública,Posgrado,Maestría,Ciencias Médicas,Salud Pública,ESTUDIANTES,2388
2015,Pública,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,702
2015,Pública,Pregrado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,2014
2015,Pública,Pregrado,Otros,Ciencias Médicas,Medicina,EGRESADOS,700
2015,Pública,Pregrado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,441
2015,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,EGRESADOS,112
2015,Pública,Pregrado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,318
2015,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,3194
2015,Pública,Pregrado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,13530
2015,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,EGRESADOS,217
2015,Pública,Pregrado,Otros,Ciencias Médicas,Sanidad,ESTUDIANTES,542
2016,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,262
2016,Privado,Grado,Otros,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,3295
2016,Privado,Grado,Otros,Ciencias Médicas,Medicina,EGRESADOS,1086
2016,Privado,Grado,Otros,Ciencias Médicas,Medicina,ESTUDIANTES,12371
2016,Privado,Grado,Otros,Ciencias Médicas,Odontología,EGRESADOS,249
2016,Privado,Grado,Otros,Ciencias Médicas,Odontología,ESTUDIANTES,2113
2016,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,4242
2016,Privado,Grado,Otros,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,40295
2016,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,4
2016,Privado,Posgrado,Doctorado,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,16
2016,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,EGRESADOS,38
2016,Privado,Posgrado,Doctorado,Ciencias Médicas,Medicina,ESTUDIANTES,425
2016,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,EGRESADOS,4
2016,Privado,Posgrado,Doctorado,Ciencias Médicas,Paramédicas y Auxiliares de la Medicina,ESTUDIANTES,32
2016,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,EGRESADOS,5
2016,Privado,Posgrado,Doctorado,Ciencias Médicas,Salud Pública,ESTUDIANTES,156
2016,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,EGRESADOS,27
2016,Privado,Posgrado,Especialidad,Ciencias Médicas,Bioquímica y Farmacia,ESTUDIANTES,172
2016,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,EGRESADOS,734
2016,Privado,Posgrado,Especialidad,Ciencias Médicas,Medicina,ESTUDIANTES,3762
2016,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,EGRESADOS,287
2016,Privado,Posgrado,Especialidad,Ciencias Médicas,Odontología,ESTUDIANTES,934
